ProgramSiteID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitID,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,MeasurementID,Notes,DataUpdateNotes,UndercutBankID,UTMZone,UTMNorthing,UTMEasting,GPSAccuracy,GPSAccuracyType,EstimatedLength,Width25,Width50,Width75,Bank,AverageWidth,NearestUnitBoundary,AverageDepth,Elevation,ChannelUnitID,ChannelUnit_ChannelUnitNumber,DistanceToNearestUnitBoundary,EstimatedUndercutArea
70091,YFI00001-001524,30,Yankee Fork,7/24/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Depositional,Rotating Panel 1,3959,7/24/2016,2020,1,,,,,,,,,,,Yes,,,,,200481236,,,1,11,4920489,688376,10,,5,0.25,0.4,0.2,Right,0.28,,,2060,7,7,,1.42
70091,YFI00001-001524,30,Yankee Fork,7/24/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Depositional,Rotating Panel 1,3959,7/24/2016,2020,1,,,,,,,,,,,Yes,,,,,200481237,,,1,11,4920489,688380,9,,3.5,0.35,0.5,0.3,Left,0.38,,,2060,6,6,,1.34
70091,YFI00001-001524,30,Yankee Fork,7/24/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Depositional,Rotating Panel 1,3959,7/24/2016,2020,1,,,,,,,,,,,Yes,,,,,200481238,,,2,11,4920476,680360,7,,5,0.25,0.2,0.34,Left,0.26,,,2060,6,6,,1.32
70091,YFI00001-001524,30,Yankee Fork,7/24/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Depositional,Rotating Panel 1,3959,7/24/2016,2020,1,,,,,,,,,,,Yes,,,,,200481239,,,1,11,4920449,688290,8,,3,0.35,0.6,0.65,Right,0.53,,,2059,3,3,,1.6
70103,YFI00001-001512,30,Yankee Fork,8/26/2013,Scouting Hitch,Boyd Crew,2013,3,Transport,Rotating Panel 1,1419,8/26/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174568303,,,1,11,4921528,689342,1.4,HDOP,6,0.38,0.45,0.52,Right,0.45,,,2078,1,1,,2.7
70103,YFI00001-001512,30,Yankee Fork,8/26/2013,Scouting Hitch,Boyd Crew,2013,3,Transport,Rotating Panel 1,1419,8/26/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174568304,,,1,11,4921564,689359,1.07,HDOP,20,0.72,0.38,0.51,Left,0.54,,,2082,4,4,,10.73
70103,YFI00001-001512,30,Yankee Fork,8/26/2013,Scouting Hitch,Boyd Crew,2013,3,Transport,Rotating Panel 1,1419,8/26/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174568305,,,1,11,4921582,689368,1,HDOP,4,0.53,0.21,0.32,Left,0.35,,,2084,5,5,,1.41
70103,YFI00001-001512,30,Yankee Fork,8/26/2013,Scouting Hitch,Boyd Crew,2013,3,Transport,Rotating Panel 1,1419,8/26/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174568306,,,1,11,4921597,689364,0.81,HDOP,6,0.32,0.34,0.47,Left,0.38,,,2086,6,6,,2.26
70103,YFI00001-001512,30,Yankee Fork,8/26/2013,Scouting Hitch,Boyd Crew,2013,3,Transport,Rotating Panel 1,1419,8/26/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174568307,,,2,11,4921613,689369,0.77,HDOP,3,0.28,0.24,0.34,Left,0.29,,,2085,6,6,,0.86
70103,YFI00001-001512,30,Yankee Fork,8/26/2013,Scouting Hitch,Boyd Crew,2013,3,Transport,Rotating Panel 1,1419,8/26/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174568308,,,1,11,4921619,689366,0.76,HDOP,3,1.3,0.36,0.35,Left,0.67,,,2086,7,7,,2.01
70103,YFI00001-001512,30,Yankee Fork,8/26/2013,Scouting Hitch,Boyd Crew,2013,3,Transport,Rotating Panel 1,1419,8/26/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174568309,,,2,11,4921682,689349,0.71,HDOP,7,0.31,0.28,0.25,Left,0.28,,,2089,7,7,,1.96
70103,YFI00001-001512,30,Yankee Fork,8/26/2013,Scouting Hitch,Boyd Crew,2013,3,Transport,Rotating Panel 1,1419,8/26/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174568310,,,1,11,4921674,689335,0.89,HDOP,14,0.75,0.3,0.38,Right,0.48,,,2086,8,8,,6.67
70103,YFI00001-001512,30,Yankee Fork,7/25/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Transport,Rotating Panel 1,3960,7/25/2016,2020,1,,,,,,,,,,,Yes,,,,,200481582,,,1,11,4921682,689333,6,,8,0.3,0.8,0.62,Right,0.57,,,2079,10,10,,4.59
70103,YFI00001-001512,30,Yankee Fork,7/25/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Transport,Rotating Panel 1,3960,7/25/2016,2020,1,,,,,,,,,,,Yes,,,,,200481583,,,1,11,4921673,689341,6,,7,0.27,0.36,0.4,Left,0.34,,,2079,9,9,,2.4
70103,YFI00001-001512,30,Yankee Fork,7/25/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Transport,Rotating Panel 1,3960,7/25/2016,2020,1,,,,,,,,,,,Yes,,,,,200481584,,,2,11,4921658,689351,6,,4,0.35,0.25,0.4,Left,0.33,,,2079,9,9,,1.33
70103,YFI00001-001512,30,Yankee Fork,7/25/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Transport,Rotating Panel 1,3960,7/25/2016,2020,1,,,,,,,,,,,Yes,,,,,200481585,,,3,11,4921652,689351,6,,5,0.2,0.3,0.3,Left,0.27,,,2079,9,9,,1.33
70103,YFI00001-001512,30,Yankee Fork,7/25/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Transport,Rotating Panel 1,3960,7/25/2016,2020,1,,,,,,,,,,,Yes,,,,,200481586,,,1,11,4921611,689363,6,,10,0.5,0.4,1.1,Left,0.67,,,2078,8,8,,6.67
70103,YFI00001-001512,30,Yankee Fork,7/25/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Transport,Rotating Panel 1,3960,7/25/2016,2020,1,,,,,,,,,,,Yes,,,,,200481587,,,1,11,4921592,689366,9,,6,0.55,0.2,0.3,Left,0.35,,,2077,7,7,,2.1
70103,YFI00001-001512,30,Yankee Fork,7/25/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Transport,Rotating Panel 1,3960,7/25/2016,2020,1,,,,,,,,,,,Yes,,,,,200481588,,,1,11,4921578,689362,8,,6.5,0.4,0.45,0.28,Left,0.38,,,2077,6,6,,2.45
70103,YFI00001-001512,30,Yankee Fork,7/25/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Transport,Rotating Panel 1,3960,7/25/2016,2020,1,,,,,,,,,,,Yes,,,,,200481589,,,1,11,4921566,689358,8,,30,0.25,0.3,0.25,Left,0.27,,,2077,5,5,,8
70103,YFI00001-001512,30,Yankee Fork,7/25/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Transport,Rotating Panel 1,3960,7/25/2016,2020,1,,,,,,,,,,,Yes,,,,,200481590,,,1,11,4921554,689350,5,,3,0.3,0.56,0.2,Left,0.35,,,2076,4,4,,1.06
70103,YFI00001-001512,30,Yankee Fork,7/25/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Transport,Rotating Panel 1,3960,7/25/2016,2020,1,,,,,,,,,,,Yes,,,,,200481591,,,1,11,4921531,689344,5,,18,0.31,0.2,0.52,Right,0.34,,,2076,1,1,,6.18
70106,YFI00001-001503,30,Yankee Fork,8/5/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Adaptive Management-Control,Annual,1213,8/5/2013,1966,1,Yes,,,,,Yes,Yes,,,,Yes,,,,Yes,172341647,,,1,11,4911657,681692,1.19,HDOP,1.2,0.9,0.21,0.26,Left,0.46,,,1907,2,2,,0.55
70106,YFI00001-001503,30,Yankee Fork,10/2/2014,YF 2014 sites,Geoff Crew,2014,4,Adaptive Management-Control,Annual,2189,10/2/2014,2020,1,Yes,,,Yes,,,Yes,,,,Yes,,,,,188572864,,,1,11,4911601,681597,5,,1.3,0.2,0.4,0.8,Right,0.47,,,1885,2,2,,0.61
70106,YFI00001-001503,30,Yankee Fork,10/2/2014,YF 2014 sites,Geoff Crew,2014,4,Adaptive Management-Control,Annual,2189,10/2/2014,2020,1,Yes,,,Yes,,,Yes,,,,Yes,,,,,188572865,,,1,11,4911595,681591,5,,2,0.2,0.2,0.2,Left,0.2,,,1897,3,3,,0.4
70106,YFI00001-001503,30,Yankee Fork,10/2/2014,YF 2014 sites,Geoff Crew,2014,4,Adaptive Management-Control,Annual,2189,10/2/2014,2020,1,Yes,,,Yes,,,Yes,,,,Yes,,,,,188572866,,,2,11,4911671,681676,5,,4,0.4,0.2,0.3,Left,0.3,,,1888,3,3,,1.2
70106,YFI00001-001503,30,Yankee Fork,9/24/2015,YF_Annual_StepPanel_Sites,Boyd Crew,2015,5,Adaptive Management-Control,Annual,3119,9/24/2015,2020,1,Yes,,,Yes,,,Yes,,,,Yes,,,,,194897027,,,1,11,4911663,681688,3,,2,0.2,0.2,0.4,Left,0.27,,,1893,3,3,,0.53
70106,YFI00001-001503,30,Yankee Fork,6/28/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Mainstem Control,Annual,3961,6/28/2016,2020,1,Yes,,,,,,,,,,Yes,,,,,200481916,,,1,11,4911654,681686,5,,5.8,0.24,0.29,0.28,Left,0.27,,,1890,4,4,,1.57
70106,YFI00001-001503,30,Yankee Fork,6/28/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Mainstem Control,Annual,3961,6/28/2016,2020,1,Yes,,,,,,,,,,Yes,,,,,200481917,,,2,11,4911669,681684,4,,5.2,0.21,0.22,0.21,Left,0.21,,,1895,4,4,,1.11
70106,YFI00001-001503,30,Yankee Fork,9/24/2017,Yankee Fork Field Season,Boyd Crew,2017,7,Mainstem Control,Annual,4866,9/24/2017,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,209357277,,,1,11,4911627,681658,5,Apple Accuracy,5,0.25,0.3,0.3,Left,0.28,,,1897,4,4,,1.42
70106,YFI00001-001503,30,Yankee Fork,9/24/2017,Yankee Fork Field Season,Boyd Crew,2017,7,Mainstem Control,Annual,4866,9/24/2017,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,209357278,,,1,11,4911651,681693,5,Apple Accuracy,4,0.2,0.25,0.23,Left,0.23,,,1902,5,5,,0.91
70106,YFI00001-001503,30,Yankee Fork,9/24/2017,Yankee Fork Field Season,Boyd Crew,2017,7,Mainstem Control,Annual,4866,9/24/2017,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,209357279,,,1,11,4911657,681662,5,Apple Accuracy,2,0.3,0.35,0.2,Right,0.28,,,1890,1,1,,0.57
70106,YFI00001-001503,30,Yankee Fork,8/28/2018,2018_Yankee Fork,Boyd Crew,2018,8,Restoration,2018,5229,8/28/2018,2020,1,,,,,,,,,,,,,,,,217752826,,,1,11,4911918,681656,10,Apple Accuracy,2,0.35,0.45,0.26,Right,0.35,,,1897,8,8,,0.71
70210,YFI00001-000950,30,Yankee Fork,7/23/2015,YF_Rotating_Panel_3_Sties,Boyd Crew,2015,5,Transport,Rotating Panel 3,3139,7/23/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192739698,,,1,11,4921042,670898,10,,1,0.2,0.36,0.21,Left,0.26,,,2142,5,5,,0.26
70210,YFI00001-000950,30,Yankee Fork,7/23/2015,YF_Rotating_Panel_3_Sties,Boyd Crew,2015,5,Transport,Rotating Panel 3,3139,7/23/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192739699,,,1,11,4921050,670885,8,,8,0.35,0.25,0.25,Right,0.28,,,2138,6,6,,2.27
70210,YFI00001-000950,30,Yankee Fork,7/23/2015,YF_Rotating_Panel_3_Sties,Boyd Crew,2015,5,Transport,Rotating Panel 3,3139,7/23/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192739700,,,1,11,4921046,670863,8,,1.3,0.4,0.5,0.3,Right,0.4,,,2130,9,9,,0.52
70210,YFI00001-000950,30,Yankee Fork,7/23/2015,YF_Rotating_Panel_3_Sties,Boyd Crew,2015,5,Transport,Rotating Panel 3,3139,7/23/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192739701,,,1,11,4921074,670844,4,,3.1,0.5,0.7,0.5,Right,0.57,,,2149,13,13,,1.76
70210,YFI00001-000950,30,Yankee Fork,7/23/2015,YF_Rotating_Panel_3_Sties,Boyd Crew,2015,5,Transport,Rotating Panel 3,3139,7/23/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192739702,,,1,11,4921070,670839,7,,3,0.4,0.4,0.4,Left,0.4,,,2151,14,14,,1.2
70210,YFI00001-000950,30,Yankee Fork,7/23/2015,YF_Rotating_Panel_3_Sties,Boyd Crew,2015,5,Transport,Rotating Panel 3,3139,7/23/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,192739703,,,1,11,4921072,670822,3,,3.3,0.8,0.8,0.8,Right,0.8,,,2138,15,15,,2.64
70257,YFI00001-000901,30,Yankee Fork,7/24/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Adaptive Management-Treatment,"Step Panel 2013,2014,2015,2018,2021",1214,7/24/2013,1966,1,Yes,,,,,Yes,Yes,,,,Yes,,,,,172341998,,,1,11,4911686,681534,1.05,HDOP,1.1,0.2,0.37,0.34,Left,0.3,,,1903,3,3,,0.33
70257,YFI00001-000901,30,Yankee Fork,7/24/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Adaptive Management-Treatment,"Step Panel 2013,2014,2015,2018,2021",1214,7/24/2013,1966,1,Yes,,,,,Yes,Yes,,,,Yes,,,,,172341999,,,1,11,4911936,681503,1.46,HDOP,1.3,0.38,0.64,0.34,Left,0.45,,,1911,24,24,,0.59
70257,YFI00001-000901,30,Yankee Fork,7/15/2014,YF 2014 sites,Geoff Crew,2014,4,Adaptive Management-Treatment,"Step Panel 2013,2014,2015,2018,2021",2190,7/15/2014,2020,1,Yes,,,Yes,,,Yes,,,,Yes,,,,,186997093,,,1,11,4911955,681492,5,,1.5,0.63,0.53,0.25,Left,0.47,,,1896,41,41,,0.71
70257,YFI00001-000901,30,Yankee Fork,7/15/2018,2018_Yankee Fork,Boyd Crew,2018,8,Restoration,2018,5230,7/15/2018,2020,1,,,,,,,,,,,,,,,,217001386,,,1,11,4911757,681534,5,Apple Accuracy,2,0.26,0.3,0.22,Left,0.26,,,1903,10,10,,0.52
70257,YFI00001-000901,30,Yankee Fork,7/15/2018,2018_Yankee Fork,Boyd Crew,2018,8,Restoration,2018,5230,7/15/2018,2020,1,,,,,,,,,,,,,,,,217001387,,,1,11,4911841,681518,10,Apple Accuracy,3,0.2,0.24,0.65,Right,0.36,,,1898,20,20,,1.09
70317,YFI00001-000841,30,Yankee Fork,9/25/2017,Yankee Fork Field Season,Boyd Crew,2017,7,Depositional,Rotating Panel 2,4868,9/25/2017,2020,1,,,,,,,Yes,,,,Yes,,,,,209356782,,,1,11,4906375,681909,5,Apple Accuracy,1,0.55,0.7,0.2,Left,0.48,,,1852,1,1,,0.48
70317,YFI00001-000841,30,Yankee Fork,9/25/2017,Yankee Fork Field Season,Boyd Crew,2017,7,Depositional,Rotating Panel 2,4868,9/25/2017,2020,1,,,,,,,Yes,,,,Yes,,,,,209356783,,,2,11,4906429,681902,10,Apple Accuracy,1.5,0.65,0.2,0.45,Left,0.43,,,1831,1,1,,0.65
70323,YFI00001-000835,30,Yankee Fork,10/9/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Floodplain Enhancement-Treatment,Annual,1216,10/9/2013,1966,1,Yes,,,,,Yes,Yes,,,,Yes,,,,Yes,176967507,,,1,11,4914597,680964,1.69,HDOP,2,0.39,0.27,0.39,Left,0.35,,,1936,2,2,,0.7
70323,YFI00001-000835,30,Yankee Fork,8/8/2014,YF 2014 sites,Geoff Crew,2014,4,Floodplain Enhancement-Treatment,Annual,2193,8/8/2014,2030,1,Yes,,,Yes,,,Yes,,,,Yes,,,,,188643558,,,1,11,4914595,680970,7,,5,0.4,0.3,0.36,Right,0.35,,,1922,3,3,,1.77
70323,YFI00001-000835,30,Yankee Fork,9/12/2015,YF_Annual_StepPanel_Sites,Boyd Crew,2015,5,Floodplain Enhancement-Treatment,Annual,3120,9/12/2015,2030,1,Yes,,,Yes,,,Yes,,,,Yes,,,,,194878146,,,1,11,4914597,680966,5,,5,0.2,0.2,0.3,Left,0.23,,,1915,3,3,,1.17
70323,YFI00001-000835,30,Yankee Fork,9/12/2015,YF_Annual_StepPanel_Sites,Boyd Crew,2015,5,Floodplain Enhancement-Treatment,Annual,3120,9/12/2015,2030,1,Yes,,,Yes,,,Yes,,,,Yes,,,,,194878147,,,1,11,4914646,680933,3,Apple Accuracy,2.3,0.25,0.3,0.2,Right,0.25,,,1919,5,5,,0.58
70323,YFI00001-000835,30,Yankee Fork,9/12/2015,YF_Annual_StepPanel_Sites,Boyd Crew,2015,5,Floodplain Enhancement-Treatment,Annual,3120,9/12/2015,2030,1,Yes,,,Yes,,,Yes,,,,Yes,,,,,194878148,,,1,11,4914660,680929,3,,1,0.4,0.4,0.4,Right,0.4,,,1920,6,6,,0.4
70323,YFI00001-000835,30,Yankee Fork,9/3/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Floodplain Enhancement-Treatment,Annual,3963,9/3/2016,2020,1,,,,,,,,,,,Yes,,,,,201278468,,,1,11,4914598,680965,4,,3.5,0.2,0.25,0.2,Left,0.22,,,1918,3,3,,0.76
70323,YFI00001-000835,30,Yankee Fork,9/3/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Floodplain Enhancement-Treatment,Annual,3963,9/3/2016,2020,1,,,,,,,,,,,Yes,,,,,201278469,,,1,11,4914653,680931,5,,2,0.25,0.3,0.28,Right,0.28,,,1923,4,4,,0.55
70323,YFI00001-000835,30,Yankee Fork,9/3/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Floodplain Enhancement-Treatment,Annual,3963,9/3/2016,2020,1,,,,,,,,,,,Yes,,,,,201278470,,,2,11,4914659,680930,3,,1,0.35,0.4,0.3,Right,0.35,,,1919,4,4,,0.35
70323,YFI00001-000835,30,Yankee Fork,9/3/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Floodplain Enhancement-Treatment,Annual,3963,9/3/2016,2020,1,,,,,,,,,,,Yes,,,,,201278471,,,1,11,4914672,680931,4,,2,1.1,1.1,1.2,Right,1.13,,,1925,5,5,,2.27
70323,YFI00001-000835,30,Yankee Fork,8/18/2017,Yankee Fork Field Season,Boyd Crew,2017,7,Floodplain Enhancement-Treatment,Annual,4869,8/18/2017,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,208128557,,,1,11,4914877,680990,5,Apple Accuracy,10,0.3,0.45,0.6,Right,0.45,,,1938,12,11,,4.5
70323,YFI00001-000835,30,Yankee Fork,8/1/2018,2018_Yankee Fork,Boyd Crew,2018,8,Restoration,2018,5231,8/1/2018,2020,1,,,,,,,,,,,,,,,,217069687,,,1,11,4914859,680987,,Apple Accuracy,10,0.36,0.5,0.27,Right,0.38,,,1943,11,11,,3.77
70324,YFI00001-000836,30,Yankee Fork,9/7/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1217,9/7/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174555483,,,1,11,4916733,689831,1.62,HDOP,5,0.25,0.32,0.2,Left,0.26,,,2312,1,1,,1.28
70324,YFI00001-000836,30,Yankee Fork,9/7/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1217,9/7/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174555484,,,1,11,4916725,689848,1.18,HDOP,2.5,0.25,0.2,0.2,Right,0.22,,,2316,5,5,,0.54
70324,YFI00001-000836,30,Yankee Fork,9/7/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1217,9/7/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174555485,,,1,11,4916706,689850,1.52,HDOP,3.5,0.3,0.65,0.9,Left,0.62,,,2314,6,6,,2.16
70324,YFI00001-000836,30,Yankee Fork,9/7/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1217,9/7/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174555486,,,1,11,4916721,689868,1.39,HDOP,6,0.45,0.45,0.22,Right,0.37,,,2326,8,8,,2.24
70324,YFI00001-000836,30,Yankee Fork,9/7/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1217,9/7/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174555487,,,2,11,4916710,689859,1.38,HDOP,7,0.24,0.22,0.32,Left,0.26,,,2303,8,8,,1.82
70324,YFI00001-000836,30,Yankee Fork,9/7/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1217,9/7/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174555488,,,1,11,4916705,689882,1.27,HDOP,4.5,0.41,0.45,0.44,Left,0.43,,,2305,9,9,,1.95
70324,YFI00001-000836,30,Yankee Fork,9/7/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1217,9/7/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174555489,,,1,11,4916695,689880,1.26,HDOP,6.5,0.48,0.45,0.23,Left,0.39,,,2320,11,11,,2.51
70324,YFI00001-000836,30,Yankee Fork,9/7/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1217,9/7/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174555490,,,1,11,4916676,689884,1.04,HDOP,3,0.36,0.36,0.2,Left,0.31,,,2317,16,16,,0.92
70324,YFI00001-000836,30,Yankee Fork,9/7/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1217,9/7/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174555491,,,2,11,4916667,689888,1.03,HDOP,5,0.45,0.38,0.26,Right,0.36,,,2329,16,16,,1.82
70328,YFI00001-000828,30,Yankee Fork,9/6/2013,Scouting Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1549,9/6/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174695680,,,1,11,4926204,685909,1.61,HDOP,4,0.25,0.36,0.36,Right,0.32,,,2248,2,2,,1.29
70328,YFI00001-000828,30,Yankee Fork,9/6/2013,Scouting Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1549,9/6/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174695681,,,1,11,4926199,685906,1.51,HDOP,2,0.32,0.36,0.2,Right,0.29,,,2240,3,3,,0.59
70328,YFI00001-000828,30,Yankee Fork,9/6/2013,Scouting Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1549,9/6/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174695682,,,1,,,,,,4,0.21,0.25,0.26,Right,0.24,,,,5,5,,0.96
70328,YFI00001-000828,30,Yankee Fork,9/6/2013,Scouting Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1549,9/6/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174695683,,,1,11,4926210,685867,1.16,HDOP,2,0.35,0.38,0.28,Right,0.34,,,2246,6,6,,0.67
70328,YFI00001-000828,30,Yankee Fork,9/6/2013,Scouting Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1549,9/6/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174695684,,,1,11,4926230,685849,1.16,HDOP,2,0.2,0.25,0.27,Right,0.24,,,2249,9,9,,0.48
70328,YFI00001-000828,30,Yankee Fork,9/6/2013,Scouting Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1549,9/6/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174695685,,,1,11,4926234,685844,1.18,HDOP,6,0.22,0.4,0.25,Right,0.29,,,2250,10,10,,1.74
70328,YFI00001-000828,30,Yankee Fork,9/6/2013,Scouting Hitch,Boyd Crew,2013,3,Source,Rotating Panel 1,1549,9/6/2013,1966,1,,,,,,,,,,,Yes,,,,Yes,174695686,,,1,11,4926243,685835,1.29,HDOP,2,0.24,0.48,0.36,Left,0.36,,,2246,11,11,,0.72
70429,YFI00001-000725,30,Yankee Fork,8/6/2013,Yankee Fork Hitch,Boyd Crew,2013,3,Adaptive Management-Control,Annual,1219,8/6/2013,1966,1,,,,,,Yes,Yes,,,,Yes,,,Yes,,174687143,,,1,11,4912353,681366,0.84,HDOP,1.9,0.28,0.28,0.24,Right,0.27,,,1909,2,2,,0.51
70429,YFI00001-000725,30,Yankee Fork,9/22/2014,YF 2014 sites,Geoff Crew,2014,4,Adaptive Management-Control,Annual,2198,9/22/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,187062428,,,1,11,4912527,681356,10,,1.5,1,0.2,0.2,Left,0.47,,,1958,10,6,,0.7
70429,YFI00001-000725,30,Yankee Fork,9/22/2014,YF 2014 sites,Geoff Crew,2014,4,Adaptive Management-Control,Annual,2198,9/22/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,187062429,,,1,11,4912374,681359,10,,2.2,0.35,0.45,0.6,Right,0.47,,,1954,6,2,,1.03
70429,YFI00001-000725,30,Yankee Fork,9/19/2016,Yankee Fork 2016 Field Season,Jeremiah Crew,2016,6,Mainstem Control,Annual,3967,9/19/2016,2020,1,,,,,,,,,,,Yes,,,,,202126779,,,1,11,4912369,681369,3,,2,0.2,0.2,0.2,Right,0.2,,,1900,2,2,,0.4
70429,YFI00001-000725,30,Yankee Fork,9/6/2017,Yankee Fork Field Season,Boyd Crew,2017,7,Mainstem Control,Annual,4870,9/6/2017,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,208997259,,,1,11,4912333,681372,5,Apple Accuracy,3,0.2,0.25,0.2,Right,0.22,,,1879,3,3,,0.65
70429,YFI00001-000725,30,Yankee Fork,9/6/2017,Yankee Fork Field Season,Boyd Crew,2017,7,Mainstem Control,Annual,4870,9/6/2017,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,208997260,,,2,11,4912333,681372,5,Apple Accuracy,2.5,0.2,0.2,0.2,Right,0.2,,,1879,3,3,,0.5
70429,YFI00001-000725,30,Yankee Fork,9/6/2017,Yankee Fork Field Season,Boyd Crew,2017,7,Mainstem Control,Annual,4870,9/6/2017,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,208997261,,,3,11,4912405,681375,10,Apple Accuracy,1.5,0.3,0.3,0.3,Right,0.3,,,1905,3,3,,0.45
70429,YFI00001-000725,30,Yankee Fork,9/6/2017,Yankee Fork Field Season,Boyd Crew,2017,7,Mainstem Control,Annual,4870,9/6/2017,2020,1,,,,,,Yes,Yes,,,,Yes,,,,,208997262,,,1,11,4912655,681334,5,Apple Accuracy,7,0.35,0.2,0.26,Left,0.27,,,1904,11,11,,1.89
70431,YFI00001-000727,30,Yankee Fork,8/25/2014,YF 2014 sites,Geoff Crew,2014,4,Transport,Rotating Panel 2,2199,8/25/2014,2020,1,,,,Yes,,,,,,,Yes,,,,,185806252,,,1,11,4922803,688943,10,,3.5,0.47,0.9,0.5,Left,0.62,,,2137,1,1,,2.18
